record_id,field,type,TP,TN,FP,FN,precision,recall,f1,accuracy,jaccard,exact_match,balanced_accuracy,mcc,size_abs_error,true_size,pred_size,gt_empty,pred_empty,excluded_empty_empty,true_value,pred_value
GT_1232__row0013,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0013,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0013,technique_used,multilabel,0,20,1,1,0.0,0.0,0.0,,0.0,0.0,0.47619047619047616,-0.047619047619047616,0,1,1,0,0,0,Consolidamento per iniezione / impregnazione,Consolidamento superficiale
GT_1232__row0013,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0013,working_issue,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Distacco/disancoraggio,Distacco/disancoraggio
GT_1232__row0014,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0014,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0014,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0014,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Stuccatura / integrazione con malte,Stuccatura / integrazione con malte
GT_1232__row0014,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0014,working_issue,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Lacune/perdite di materiale,
GT_1232__row0015,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0015,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0015,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0015,technique_used,multilabel,0,21,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Integrazione pittorica / reintegrazione cromatica,
GT_1232__row0015,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0015,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0016,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0016,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0016,materials_used,multilabel,1,67,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9926470588235294,0.7018882096342189,1,1,2,0,0,0,Vernici (generiche),Vernici (generiche)|Vernici finali/retoucher (gloss/matt)
GT_1232__row0016,technique_used,multilabel,0,21,1,0,0.0,0.0,0.0,,0.0,0.0,0.4772727272727273,0.0,1,0,1,1,0,0,,Protezione finale / verniciatura
GT_1232__row0016,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0016,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0017,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0017,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0017,materials_used,multilabel,0,67,1,1,0.0,0.0,0.0,,0.0,0.0,0.49264705882352944,-0.014705882352941176,0,1,1,0,0,0,Vernici (generiche),"Colori (acquerelli, tempere, smalti)"
GT_1232__row0017,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Ritocco / velatura / patinatura,Ritocco / velatura / patinatura
GT_1232__row0017,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0017,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0018,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0018,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decorazioni dipinte,
GT_1232__row0018,materials_used,multilabel,1,67,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9926470588235294,0.7018882096342189,1,1,2,0,0,0,Vernici finali/retoucher (gloss/matt),Vernici (generiche)|Vernici finali/retoucher (gloss/matt)
GT_1232__row0018,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Protezione finale / verniciatura,Protezione finale / verniciatura
GT_1232__row0018,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0018,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0019,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0019,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0019,materials_used,multilabel,0,68,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Antitarlo/insetticidi/disinfestazione,
GT_1232__row0019,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Trattamenti biocidi / disinfestazione,Trattamenti biocidi / disinfestazione
GT_1232__row0019,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0019,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0020,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0020,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0020,materials_used,multilabel,0,67,1,1,0.0,0.0,0.0,,0.0,0.0,0.49264705882352944,-0.014705882352941176,0,1,1,0,0,0,Stucchi (a base calce/resina/cellulosici),Malte a base calce (premiscelate o tradizionali)
GT_1232__row0020,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Stuccatura / integrazione con malte,Stuccatura / integrazione con malte
GT_1232__row0020,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0020,working_issue,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Decoesione/polverizzazione,
GT_1232__row0021,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0021,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0021,materials_used,multilabel,0,67,1,1,0.0,0.0,0.0,,0.0,0.0,0.49264705882352944,-0.014705882352941176,0,1,1,0,0,0,"Materiali plastici (PVC, polietilene, plexiglas, nylon, velcro)","Supporti e protezioni temporanee (carta siliconata, fodere, tamponi, spugne)"
GT_1232__row0021,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0021,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0021,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0022,supporto,multilabel,0,13,1,1,0.0,0.0,0.0,,0.0,0.0,0.4642857142857143,-0.07142857142857142,0,1,1,0,0,0,Murario,Cartaceo
GT_1232__row0022,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Murature,
GT_1232__row0022,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0022,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0022,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0022,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0023,supporto,multilabel,0,14,1,0,0.0,0.0,0.0,,0.0,0.0,0.4666666666666667,0.0,1,0,1,1,0,0,,Cartaceo
GT_1232__row0023,zone,multilabel,0,18,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Opere mobili,
GT_1232__row0023,materials_used,multilabel,1,67,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9926470588235294,0.7018882096342189,1,1,2,0,0,0,"Ferramenta e fissaggi (chiodi, viti, bulloni, tasselli, staffe)","Ferramenta e fissaggi (chiodi, viti, bulloni, tasselli, staffe)|Metalli ferrosi (ferro, acciaio, zincato)"
GT_1232__row0023,technique_used,multilabel,0,21,1,0,0.0,0.0,0.0,,0.0,0.0,0.4772727272727273,0.0,1,0,1,1,0,0,,Riadesione / fissaggio pellicola pittorica
GT_1232__row0023,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1232__row0023,working_issue,multilabel,0,13,2,0,0.0,0.0,0.0,,0.0,0.0,0.43333333333333335,0.0,2,0,2,1,0,0,,"Incompatibilità o non idoneità dei materiali|Difficoltà operative e accessibilità (quota, posizionamento, intervento diretto)"
GT_1240__row0001,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0001,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0001,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0001,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Pulitura meccanica,Pulitura meccanica
GT_1240__row0001,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0001,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0002,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0002,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0002,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0002,technique_used,multilabel,1,20,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9761904761904762,0.6900655593423543,1,1,2,0,0,0,Pulitura meccanica,Pulitura meccanica|Pulitura chimica
GT_1240__row0002,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0002,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0003,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0003,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0003,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Vernici (generiche),Vernici (generiche)
GT_1240__row0003,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Protezione finale / verniciatura,Protezione finale / verniciatura
GT_1240__row0003,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0003,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0004,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0004,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0004,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0004,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Ritocco / velatura / patinatura,Ritocco / velatura / patinatura
GT_1240__row0004,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0004,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0005,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0005,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0005,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0005,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Pulitura meccanica,Pulitura meccanica
GT_1240__row0005,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0005,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0006,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0006,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0006,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Adesivi/colle (generici),Adesivi/colle (generici)
GT_1240__row0006,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0006,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0006,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0007,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0007,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0007,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,"Legno (massello, assito, multistrato, compensati)","Legno (massello, assito, multistrato, compensati)"
GT_1240__row0007,technique_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0007,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0007,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0008,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0008,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0008,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0008,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Pulitura meccanica,Pulitura meccanica
GT_1240__row0008,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0008,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0009,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0009,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0009,materials_used,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0009,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Ritocco / velatura / patinatura,Ritocco / velatura / patinatura
GT_1240__row0009,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0009,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0010,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0010,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0010,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Vernici (generiche),Vernici (generiche)
GT_1240__row0010,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Protezione finale / verniciatura,Protezione finale / verniciatura
GT_1240__row0010,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0010,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0011,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0011,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0011,materials_used,multilabel,1,67,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.7018882096342189,1,2,1,0,0,0,"Vernici (generiche)|Colori (acquerelli, tempere, smalti)","Colori (acquerelli, tempere, smalti)"
GT_1240__row0011,technique_used,multilabel,1,20,0,1,1.0,0.5,0.6666666666666666,,0.5,0.0,0.75,0.6900655593423543,1,2,1,0,0,0,Ritocco / velatura / patinatura|Integrazione pittorica / reintegrazione cromatica,Integrazione pittorica / reintegrazione cromatica
GT_1240__row0011,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0011,working_issue,multilabel,0,14,0,1,0.0,0.0,0.0,,0.0,0.0,0.5,0.0,1,1,0,0,1,0,Lacune/perdite di materiale,
GT_1240__row0012,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Cartaceo,Cartaceo
GT_1240__row0012,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorazioni dipinte,Decorazioni dipinte
GT_1240__row0012,materials_used,multilabel,1,68,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Vernici (generiche),Vernici (generiche)
GT_1240__row0012,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Protezione finale / verniciatura,Protezione finale / verniciatura
GT_1240__row0012,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_1240__row0012,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_129__row0001,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_129__row0001,zone,multilabel,0,18,1,0,0.0,0.0,0.0,,0.0,0.0,0.47368421052631576,0.0,1,0,1,1,0,0,,Murature
GT_129__row0001,materials_used,multilabel,1,66,1,1,0.5,0.5,0.5,,0.3333333333333333,0.0,0.7425373134328358,0.48507462686567165,0,2,2,0,0,0,Calce idraulica / NHL|Malte a base calce (premiscelate o tradizionali),Malte cementizie|Calce idraulica / NHL
GT_129__row0001,technique_used,multilabel,0,18,3,1,0.0,0.0,0.0,,0.0,0.0,0.42857142857142855,-0.08671099695241201,2,1,3,0,0,0,Consolidamento superficiale,"Rimozione di depositi, scialbature o vernici|Consolidamento per iniezione / impregnazione|Riadesione / fissaggio pellicola pittorica"
GT_129__row0001,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_129__row0001,working_issue,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Distacco/disancoraggio,Distacco/disancoraggio
GT_129__row0002,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_129__row0002,zone,multilabel,1,17,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9722222222222222,0.6871842709362768,1,1,2,0,0,0,Murature,Murature|Colonne/Capitelli/Trabeazioni
GT_129__row0002,materials_used,multilabel,1,60,7,1,0.125,0.5,0.2,,0.1111111111111111,0.0,0.6977611940298507,0.2072590768403485,6,2,8,0,0,0,"Metalli ferrosi (ferro, acciaio, zincato)|Sali e tamponi (carbonati, bicarbonati, sali inorganici, soluzioni sature)","Soluzioni idroalcoliche|Sali e tamponi (carbonati, bicarbonati, sali inorganici, soluzioni sature)|Resine metacriliche/viniliche|Resine epossidiche (Araldite, Sikadur, Epox)|Tensioattivi e detergenti anionici/cationici|Calce (grassello, calce dolce, calce storica)|Malte a base calce (premiscelate o tradizionali)|Ferramenta e fissaggi (chiodi, viti, bulloni, tasselli, staffe)"
GT_129__row0002,technique_used,multilabel,4,17,1,0,0.8,1.0,0.888888888888889,,0.8,0.0,0.9722222222222222,0.8692269873603532,1,4,5,0,0,0,Pulitura meccanica|Pulitura chimica|Pulitura con impacchi o gel|Stuccatura / integrazione con malte,Pulitura meccanica|Pulitura chimica|Pulitura con impacchi o gel|Riadesione / fissaggio pellicola pittorica|Stuccatura / integrazione con malte
GT_129__row0002,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_129__row0002,working_issue,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Distacco/disancoraggio,Distacco/disancoraggio
GT_129__row0003,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_129__row0003,zone,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_129__row0003,materials_used,multilabel,0,68,1,0,0.0,0.0,0.0,,0.0,0.0,0.4927536231884058,0.0,1,0,1,1,0,0,,Biocidi/antimuffa/antivegetativi
GT_129__row0003,technique_used,multilabel,1,21,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Trattamenti biocidi / disinfestazione,Trattamenti biocidi / disinfestazione
GT_129__row0003,environmental_issue,multilabel,1,11,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,attacchi biologici (licheni),attacchi biologici (licheni)
GT_129__row0003,working_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_129__row0004,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_129__row0004,zone,multilabel,1,17,1,0,0.5,1.0,0.6666666666666666,,0.5,0.0,0.9722222222222222,0.6871842709362768,1,1,2,0,0,0,Murature,Murature|Decorazioni dipinte
GT_129__row0004,materials_used,multilabel,2,62,2,3,0.5,0.4,0.4444444444444445,,0.2857142857142857,0.0,0.684375,0.4090913947161065,1,5,4,0,0,0,"Calce idraulica / NHL|Calce (grassello, calce dolce, calce storica)|Materiali lapidei (pietra, marmo, ardesia, litotipi)|Pigmenti e terre coloranti|Cere (emulsioni cerose, cere ossidate)","Malte cementizie|Malte a base calce (premiscelate o tradizionali)|Pigmenti e terre coloranti|Cere (emulsioni cerose, cere ossidate)"
GT_129__row0004,technique_used,multilabel,1,17,2,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2,0.0,0.6140350877192983,0.22807017543859648,0,3,3,0,0,0,Pulitura meccanica|Stuccatura / integrazione con malte|Protezione finale / verniciatura,"Integrazione pittorica / reintegrazione cromatica|Interventi strutturali locali (cuci-scuci, cerchiatura, ancoraggi)|Stuccatura / integrazione con malte"
GT_129__row0004,environmental_issue,multilabel,,,,,,,,,,,,,,0,0,1,1,1,,
GT_129__row0004,working_issue,multilabel,0,13,2,0,0.0,0.0,0.0,,0.0,0.0,0.43333333333333335,0.0,2,0,2,1,0,0,,Lacune/perdite di materiale|Incompatibilità o non idoneità dei materiali
GT_129__row0005,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Architettonico,Architettonico
GT_129__row0005,zone,multilabel,0,17,1,1,0.0,0.0,0.0,,0.0,0.0,0.4722222222222222,-0.05555555555555555,0,1,1,0,0,0,Elementi lapidei/Sculture lapidee,Murature
GT_129__row0005,materials_used,multilabel,3,59,6,1,0.3333333333333333,0.75,0.46153846153846156,,0.3,0.0,0.8288461538461538,0.4563652383444983,5,4,9,0,0,0,"Biocidi/antimuffa/antivegetativi|Resine acriliche (Primal, Plexisol, microemulsioni acriliche)|Pigmenti e terre coloranti|Protettivi/idrofobizzanti (generici)","Soluzioni idroalcoliche|Resine metacriliche/viniliche|Resine epossidiche (Araldite, Sikadur, Epox)|Resine siliconiche/silossaniche|Biocidi/antimuffa/antivegetativi|Protettivi/idrofobizzanti (generici)|Protettivi silossanici/idrorepellenti a base silicio|Colori (acquerelli, tempere, smalti)|Pigmenti e terre coloranti"
GT_129__row0005,technique_used,multilabel,6,7,6,3,0.5,0.6666666666666666,0.5714285714285715,,0.4,0.0,0.6025641025641025,0.20254787341673333,3,9,12,0,0,0,"Rimozione di depositi, scialbature o vernici|Pulitura meccanica|Stuccatura / integrazione con malte|Trattamenti biocidi / disinfestazione|Pulitura chimica|Consolidamento superficiale|Riadesione / fissaggio pellicola pittorica|Ritocco / velatura / patinatura|Protezione finale / verniciatura","Indagini diagnostiche e analisi preliminari|Pulitura meccanica|Pulitura chimica|Pulitura ad umido / lavaggio|Pulitura con impacchi o gel|Trattamenti biocidi / disinfestazione|Riadesione / fissaggio pellicola pittorica|Integrazione pittorica / reintegrazione cromatica|Ritocco / velatura / patinatura|Sigillature e stilatura giunti|Interventi strutturali locali (cuci-scuci, cerchiatura, ancoraggi)|Protezione finale / verniciatura"
GT_129__row0005,environmental_issue,multilabel,1,11,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,sviluppi biodeteriogeni,sviluppi biodeteriogeni
GT_129__row0005,working_issue,multilabel,1,9,4,1,0.2,0.5,0.28571428571428575,,0.16666666666666666,0.0,0.5961538461538461,0.1386750490563073,3,2,5,0,0,0,Distacco/disancoraggio|Fessure/fenditure/fratture/rotture,Decoesione/polverizzazione|Fessure/fenditure/fratture/rotture|Deformazioni/dislocazioni/sconnessioni|Lacune/perdite di materiale|Incompatibilità o non idoneità dei materiali
GT_1430__row0001,supporto,multilabel,1,14,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Decorato,Decorato
GT_1430__row0001,zone,multilabel,1,18,0,0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0,1,1,0,0,0,Opere mobili,Opere mobili
